COD_ID_ENCR;PN_CON;DIST;PAC;CTAT;SUB;CONJ;MUN;CEG_GD;LGRD;BRR;CEP;CLAS_SUB;CNAE;TIP_CC;FAS_CON;GRU_TEN;TEN_FORN;GRU_TAR;SIT_ATIV;DAT_CON;CAR_INST;LIV;ARE_LOC;TIP_SIST;DEM_CONT;DEM_P_01;DEM_P_02;DEM_P_03;DEM_P_04;DEM_P_05;DEM_P_06;DEM_P_07;DEM_P_08;DEM_P_09;DEM_P_10;DEM_P_11;DEM_P_12;DEM_F_01;DEM_F_02;DEM_F_03;DEM_F_04;DEM_F_05;DEM_F_06;DEM_F_07;DEM_F_08;DEM_F_09;DEM_F_10;DEM_F_11;DEM_F_12;ENE_P_01;ENE_P_02;ENE_P_03;ENE_P_04;ENE_P_05;ENE_P_06;ENE_P_07;ENE_P_08;ENE_P_09;ENE_P_10;ENE_P_11;ENE_P_12;ENE_F_01;ENE_F_02;ENE_F_03;ENE_F_04;ENE_F_05;ENE_F_06;ENE_F_07;ENE_F_08;ENE_F_09;ENE_F_10;ENE_F_11;ENE_F_12;DIC_01;DIC_02;DIC_03;DIC_04;DIC_05;DIC_06;DIC_07;DIC_08;DIC_09;DIC_10;DIC_11;DIC_12;FIC_01;FIC_02;FIC_03;FIC_04;FIC_05;FIC_06;FIC_07;FIC_08;FIC_09;FIC_10;FIC_11;FIC_12;DESCR;POINT_X;POINT_Y
77838807D72BB2CB697B31D2CCA9CE6D7C74E12ECACCA437149B48303F1CD625;314140681;2937;7623;444;YGC;13489;3519709;;EST MUNICIPAL 1000;DA CACHOEIRA;18150-000;SP2;3600-6/01;A2-Tipo1;ABC;AT;94;A2;AT;01/08/2019;22258.186111;1;NU;RD_INTERLIG;28000;15.20227272;15.0840909;12.70681818;15.60454545;14.8;452.225;16.71477272;300;15.30340909;16.82613636;14.05;14.51818181;39815.977273;37204.504545;44966.809091;38709.595455;53271.331818;28000;65595.927273;28000;70301.177273;72331.85;70438.936364;72786.9;13378;13274;11182;13732;13024;13220;14709;13972;13467;14807;12364;12776;8759515;8184991;9892698;8516111;11719693;13521364;14431104;14997944;15466259;15913007;15496566;16013118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.15880713;-23.92462218
422CBD5D4DD238DF207F2339C9A08324CD93FC65350BFD5F4E9B60835AD7B4DA;YPY;2937;YPY;417;YPY;13563;3556701;;EST MUN VINHEDO ITUPEVA S/N1;MOINHO;13280-000;CO9;9321-2/00;A2-Tipo5;ABCN;AT;94;A2;DS;01/10/2024;940.85972222;0;NU;RD_INTERLIG;2800;1948.8;1564.8;1574.4;1555.2;1500;1500;1689.6;48.44204545;42.59431818;0;0;33.8715909;2800;2800;2800;2800;2800;2800;2800;2291.7136364;2003.9454545;0;0;2200.6818182;48324;34735;37399;37786;33254;30010;49589;42629;37483;0;0;29807;624336;543871;640020;546636;528857;473647;563921;504177;440868;0;0;484150;0;0.0558;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;-46.99939449;-23.09835586
20022EA826F41A649614880D5C74F8B0D3BC7A089DE92D584155F1B5710FCC4D;313814124;2937;5771;405;YQU;13483;3513504;UTE.PE.SP.031229-0;RDV DOM DOMENICO RANGONI S/N1;MANTIQUEIRA;11573-000;IN;1922-5/99;A2-Tipo4;ABCN;AT;84;A2;AT;01/10/2012;1039.35;1;UB;RD_INTERLIG;11800;71.20681818;116.01363636;4100;125.95454545;191.88181818;4100;105.21931818;4100;43.03977272;1.08181818;0.90113636;0.93068181;2490.4409091;4768.3;4100;5691.6545455;8263.5409091;4100;2618.3909091;4157.649;1763.5545455;42.87272727;42.3090909;43.71818181;62662;102092;170154;110840;168856;34420;92593;108360;37875;952;793;819;547897;1049026;1844154;1252164;1817979;342612;576046;1133754;387982;9432;9308;9618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.42551902;-23.86857289
8D9EC58043EA62CD1C1AF28EB92AABC531A8DFAFA1B2A316B5DFA1EF75131E10;306969533;2937;8248;417;YVA;13563;3556701;;AV JOAO BATISTA NUNES 50 QD G1 GB 1;DT IND BENEDITO STORANI;13288-162;CO9;7733-1/00;A2-Tipo1;ABC;AT;94;A2;AT;01/06/2021;12962.552778;1;NU;RD_INTERLIG;29400;13444.222;749.35454545;12000;833.76818181;800.0125;14000;878.54318181;14000;852.11363636;947.70568181;818.69886363;845.98863636;14134.692;31399.463636;12482.197;32783.822727;34376.868182;14000;34122.686364;14000;35086.563636;36859.722727;37779.622727;39038.945455;728864;659432;665352;733716;704011;675167;773118;754001;749860;833981;720455;744470;7456867;6907882;7525766;7212441;7562911;7325205;7506991;7633992;7719044;8109139;8311517;8588568;0;0.2028;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;;-47.01338445;-23.07175616
B728BDD1D680D746F0411E04CE6241296D8CE5C87BB251723CE957FB6526B01F;KPD;2937;KPD;400;KPD;16664;3551009;;AV MANOEL DA NOBREGA S/N1;ITARARE;11320-200;CSPS;3514-0/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;22154.426389;1;NU;RD_INTERLIG;32000;1684.1238636;1680.2511364;32259;2125.3;2072.6409091;32763;34308;35680;32000;0;0;0;52210.363636;55543.013636;34807;61819.122727;64214.831818;33379;32000;33368;32000;0;0;0;1482029;1478621;1669927;1870264;1823924;1708558;1434998;336179;1888511;1935236;1561831;1683907;11486280;12219463;13940950;13600207;14127263;13138253;9418768;3115591;13236942;12391011;11989836;11659320;0;0;0;0;0;0;6.813;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;-47.43713388;-23.70688726
F7724BC24ECD06004DB217DE46C6FDB2E75DCC99548A2C0B3BEB0FF2C4916DC2;YPS;2937;YPS;400;YPS;16664;3545308;;FAZ MARIA PAULA S/N1;STA RITA;18160-000;IN;2320-6/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/12/2010;41391.131944;1;NU;RD_INTERLIG;51200;2168.3738636;1984.0352273;34000;2218.0579545;1990.8045455;33092;2278.0613636;43100;2543.5659091;2626.0125;2131.2897727;2202.3329545;96017.918182;95579.340909;48500;108910.96364;94189.936364;41208;115309.86364;51200;120958.72727;121483.99091;111734.36364;115458.84091;1908169;1745951;1576338;1951891;1751908;1569799;2004694;2164081;2238338;2310891;1875535;1938053;21123942;21027455;20538742;23960412;20721786;20110454;25368170;27637534;26610920;26726478;24581560;25400945;0;0;0;0;0;0;6.9921;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;-47.50013281;-23.62955295
5A4ED105D91C0B2F751A42CE1ACE0761E6CCD3A9E07851D544D94DEE6948D52D;252448570;2937;3286;400;YPG;13506;3528403;;AV CARGILL S/N1;HORTO FLORESTAL;18120-000;IN;1042-2/00;A2-Tipo2;ABCN;AT;84;A2;AT;01/02/2009;2466.5805556;1;UB;RD_INTERLIG;3800;143.46590909;150.5340909;3800;164.00681818;155.58522727;3000;153.57272727;3000;176.07272727;187.42954545;141.25113636;145.9590909;5735.4772727;6328.6681818;4300;6329.9772727;6272.7272727;3800;5754.7;3800;7036.6909091;7322.7272727;6480.6545455;6696.6772727;126250;132470;110362;144326;136915;133454;135144;148579;154944;164938;124301;128444;1261805;1392307;1244371;1392595;1380000;1390944;1266034;1468829;1548072;1611000;1425744;1473269;0;0;0;0;0;0;0.4735;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;;-47.1743949;-23.54066564
3648186CA95BFA14EB63AED0B2ADE2412FF7B4D624CCEDF29DFD1C2E40A5732F;250524882;2937;985;400;YPV;16671;3557006;;PCA BRASIL 16;VL HELENA;18117-720;IN;2320-6/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/12/2010;29098.355556;1;NU;RD_INTERLIG;35000;888.49886363;1392.2954545;30050;1385.8352273;1779.3215909;30050;1745.9454545;30050;1054.9204545;1161.1;971.81363636;1004.2079545;38326.118182;67128.009091;35000;64510.772727;82885.022727;35000;79861.331818;35000;46607.431818;46604.854545;45909.986364;47440.318182;781879;1225220;1340645;1219535;1565803;1409464;1536432;1295915;928330;1021768;855196;883703;8431746;14768162;19610171;14192370;18234705;17874187;17569493;14270212;10253635;10253068;10100197;10436870;0;0;0;1.712;0;0;0.4786;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;;-47.42351567;-23.58851997
F5E7585C5D85A9DB06C48768C719942C6B82AFF11578725C43421553C110CBF3;250142894;2937;6194;410;YUP;13483;3513504;;EST ENG PLINIO DE QUEIROZ S/N1;VIA ANCHIETA;11510-000;IN;2012-6/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/03/2019;20106.069444;1;UB;RD_INTERLIG;20500;1357.8863636;1192.0170455;23000;1267.5227273;996.32386363;23000;1404.3806818;23000;1358.1818182;1375.6204545;1273.5511364;1316.0034091;55588.154545;49794.55;23000;50208.113636;42545.986364;23000;54438.186364;23000;56720.222727;53332.904545;58584.840909;60537.668182;1194940;1048975;922935;1115420;876765;986323;1235855;1248863;1195200;1210546;1120725;1158083;12229394;10954801;10714873;11045785;9360117;10840225;11976401;12594453;12478449;11733239;12888665;13318287;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;;-46.38174023;-23.83874891
E9DFED305F873CF5D72819F01DD15354DE2DAAB3E524D2711FA0E568EB51F5A6;247793872;2937;4689;407;YSO;15610;3525904;;AV S PAULO 361;VL PROGRESSO;13202-610;IN;2949-2/99;A2-Tipo1;ABCN;AT;84;A2;AT;01/05/2018;5094.8402778;1;UB;RD_INTERLIG;7200;316.05795454;328.51590909;7200;359.73863636;358.7340909;7200;418.49431818;7200;362.76022727;386.56363636;331.9090909;342.97272727;11514.109091;12703.681818;7200;12947.563636;14541.427273;7200;15000.045455;7200;13610.968182;13678.645455;14015.827273;14483.022727;278131;289094;303206;316570;315686;278074;368275;322867;319229;340176;292080;301816;2533104;2794810;3000154;2848464;3199114;2741395;3300010;3054038;2994413;3009302;3083482;3186265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;;-46.86845785;-23.20129167
3D0CDDE709D460F3A76ABF6ACAEA259228C795FFFDF90465E4EC27495D10B4D4;YSI;2937;YSI;407;YSI;15610;3556503;;AV DID CZERTOK 135;DT INDUSTRIAL;13222-010;IN;2449-1/99;A2-Tipo2;ABCN;AT;84;A2;AT;01/10/2024;1665.4138889;1;UB;RD_INTERLIG;4000;0;0;0;0;0;0;0;0;2;91.10568181;82.7090909;0;0;0;0;0;0;0;0;0;0;5086.0227273;5072.2181818;0;0;0;0;0;0;0;0;0;0;80173;72784;0;0;0;0;0;0;0;0;0;0;1118925;1115888;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.83149257;-23.20362277
3D0CDDE709D460F3A76ABF6ACAEA259228C795FFFDF90465E4EC27495D10B4D4;YSI;2937;YSI;407;YSI;15610;3556503;;AV DID CZERTOK 135;DT INDUSTRIAL;13222-010;IN;2449-1/99;A2-Tipo2;ABCN;AT;84;A2;DS;01/10/2024;1727.3819444;0;UB;RD_INTERLIG;4000;88.33068181;86.44772727;2500;2500;2500;3046.4;2500;2500;2500;0;0;85.46590909;4091.1727273;5072.5681818;4000;4000;4000;4000;4000;4000;4000;0;0;5241.2909091;77731;76074;56867;68358;60355;68429;55530;74221;61642;0;0;75210;900058;1115965;948134;1152390;1174157;1105456;1120451;1169494;975664;0;0;1153084;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.83149257;-23.20362277
B0B542659B8D94417B726814767082972F451EB4044336DFDF93F6A7A1C39E60;YEP;2937;YEP;435;YEP;13556;3548500;;EST PARTICULAR DA CODESP ILHA BARNABE S/N1;DOCAS;11095-700;CO9;5231-1/02;A2-Tipo3;ABCN;AT;94;A2;AT;01/09/2016;3668.8111111;1;UB;RD_INTERLIG;5000;214.94545454;203.66590909;4839.912;227.82045454;202.7965909;4141.368;222.34431818;3891.888;215.85227272;229.22840909;194.20227272;200.67613636;8726.8090909;8609.3272727;5139.288;9109.4045455;8918.0590909;4390.848;8494.0363636;4374.216;9161.2636364;8778.35;9141.5318182;9446.25;189152;179226;218158;200482;178461;179596;195663;205675;189950;201721;170898;176595;1919898;1894052;2423386;2004069;1961973;1940156;1868688;2087873;2015478;1931237;2011137;2078175;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.31412547;-23.92091851
D24C28C5E8EBE92D7F6B973188D446F3463CFFFBC5C005477C4E4E0D11683243;YAY;2937;YAY;419;YAY;13497;3525904;;R PREB PLINIO ALVES DE SOUSA 757;LOT MULTIVIAS POLO IND;13210-000;CO9;7733-1/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/03/2017;13953.411111;1;UB;RD_INTERLIG;21600;17500;920.12272727;17500;969.14204545;910.5840909;17500;941.26931818;17500;880.54204545;951.675;786.1215909;812.32613636;17500;38687.559091;17500;38203.531818;39312.227273;17500;36731.268182;17500;36589.413636;37145.45;36141.054545;37345.754545;890128;809708;797683;852845;801314;738458;828317;780821;774877;837474;691787;714847;9156328;8511263;9026262;8404777;8648690;8117976;8080879;8015261;8049671;8171999;7951032;8216066;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.97373897;-23.19183355
FDCED52A1AB23B5F8021CB7DC49E1AAEA09AFA3A81A4EF656A2C9B941122CBB1;YSA;2937;YSA;416;YSA;15877;3545209;;EST SETE QUEDAS S/N1;GUARAU;13320-000;IN;1721-4/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/01/2016;6238.2375;1;UB;RD_INTERLIG;7800;220.06931818;393.19090909;8027.712;465.9375;428.96704545;7800;387.20681818;7800;338.1465909;383.35340909;271.86590909;280.92840909;8905.0181818;15638.75;8116.416;17727.436364;17010.1;7800;14718.722727;7800;13826.35;15120.813636;12289.2;12698.840909;193661;346008;367730;410025;377491;271994;340742;285834;297569;337351;239242;247217;1959104;3440525;4123801;3900036;3742222;2861238;3238119;2997316;3041797;3326579;2703624;2793745;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.30159971;-23.21146259
85D1A1F70627A815924730F1F4433659523FF724E5BF82BD12D3B1011A9927D6;314166227;2937;6632;417;YDD;15611;3525904;;AV ANTONIO FREDERICO OZANAN 11900;DT INDUSTRIAL;13213-030;IN;2349-4/01;A2-Tipo3;ABCN;AT;84;A2;AT;01/09/2012;2707.6263889;1;UB;RD_INTERLIG;3500;170.77613636;153.93522727;3300;176.71136363;168.81704545;3300;194.79431818;188.19545454;169.00795454;169.78522727;149.96136363;154.96022727;7395.5772727;7189.2772727;3500;7579.7545455;7818.1454545;3586.405;8011.5818182;8108.5409091;7483.9863636;7433.75;7400.6136364;7647.3;150283;135463;140781;155506;148559;144970;171419;165612;148727;149411;131966;136365;1627027;1581641;1711287;1667546;1719992;1655061;1762548;1783879;1646477;1635425;1628135;1682406;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.93750455;-23.15865969
C078202AEC2093507AB51EAF22718E6A0A6A8DDE6B92514EB8EDF13FB0AE184E;YUF;2937;YUF;440;YUF;13483;3548500;;RDV CON DOMENICO RANGONI S/N1;MARGENS RDV SP 55;11096-000;CO9;5231-1/02;A2-Tipo3;ABCN;AT;94;A2;AT;19/03/2016;4054.3097222;1;UB;RD_INTERLIG;7000;228.89545454;227.6715909;7000;248.4090909;294.8125;7000;290.1625;7000;263.61704545;288.43636363;213.37386363;220.48636363;9575.3318182;10577.036364;7186.982;10158.918182;12089.4;7252.903;11430.418182;7000;11109.245455;10843.209091;10703.95;11060.75;201428;200351;207135;218600;259435;234679;255343;242106;231983;253824;187769;194028;2106573;2326948;2641508;2234962;2659668;2420658;2514692;2452556;2444034;2385506;2354869;2433365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.3603748;-23.85847025
422CBD5D4DD238DF207F2339C9A08324CD93FC65350BFD5F4E9B60835AD7B4DA;YPY;2937;YPY;417;YPY;13563;3556701;;EST MUN VINHEDO ITUPEVA S/N1;MOINHO;13280-000;CO9;9321-2/00;A2-Tipo5;ABCN;AT;94;A2;AT;01/10/2024;690.80138889;1;NU;RD_INTERLIG;2800;0;0;0;0;0;0;0;0;2;41.5715909;32.77840909;0;0;0;0;0;0;0;0;0;0;2061.9863636;2129.6909091;0;0;0;0;0;0;0;0;0;0;36583;28845;0;0;0;0;0;0;0;0;0;0;453637;468532;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.99939449;-23.09835586
1B0ADCAD79B54BABA46A486F010507FEBB84F4BBE7DE219F1872C30955FE26CB;314166225;2937;4297;417;YCI;15611;3525904;;AV WILHELM WINTER 300;DT INDUSTRIAL;13213-000;IN;2229-3/02;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;5102.7694444;1;UB;RD_INTERLIG;5660;318.33295454;337.80340909;338.51931818;376.11704545;334.64204545;5474.379;392.9840909;5676.123;378.0625;412.91022727;350.23295454;361.90795454;11186.531818;12824.968182;13115.459091;13218.740909;12658.172727;6000;13985.531818;6000;14136.809091;15048.331818;14257.531818;14732.781818;280133;297267;297897;330983;294485;289696;345826;338328;332695;363361;308205;318479;2461037;2821493;2885401;2908123;2784798;2699485;3076817;3062887;3110098;3310633;3136657;3241212;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.92922322;-23.16729848
8DC1E6440479180BA7BCFC1099CD3F968094A7436940E3FDE7CAADB822A49CC8;314166225;2937;4297;417;YCI;15611;3525904;;AV ANTONIETA PIVA BARRANQUEIROS 150;DT INDUSTRIAL;13213-009;IN;2014-2/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;8717.4847222;1;UB;RD_INTERLIG;9500;269.45340909;307.575;338.51818181;368.25795454;384.16931818;8747.298;462.79886363;7400;379.30568181;475.33977272;545.2090909;563.38295454;11794.418182;13764.859091;15208.909091;15041.786364;17073.777273;9500;17773.136364;9500;16057.459091;19014.018182;25428.790909;26276.418182;237119;270666;297896;324067;338069;361177;407263;306532;333789;418299;479784;495777;2594772;3028269;3345960;3309193;3756231;4064342;3910090;2964208;3532641;4183084;5594334;5780812;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.92910327;-23.16716731
DA75E94C77CAB47B530801A815B5861D31A4723B8B5A80EE6FA80E612D1A000D;314166223;2937;4157;417;YSZ;15611;3525904;;AV ENG JOAO FERNANDES GIMENEZ MOLINA 905;DT INDUSTRIAL;13213-080;IN;2812-7/00;A2-Tipo5;ABCN;AT;84;A2;AT;01/10/2018;598.04444444;1;UB;RD_INTERLIG;7550;25.16590909;25.9375;900;21.4715909;20.30227272;900;18.65681818;900;15.97386363;23.07727272;17.78636363;18.37954545;1592.3090909;1853.4863636;7550;1025.7363636;1058.8590909;7550;845.17727272;7550;772.3090909;1049.7590909;940.70454545;972.06363636;22146;22825;19791;18895;17866;16512;16418;14259;14057;20308;15652;16174;350308;407767;257233;225662;232949;211188;185939;175138;169908;230947;206955;213854;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.94381047;-23.15388992
A166721E47E783553AC9844C9F7F4EDB836086B09BCA235E1072967E2C199BE7;YTP;2937;YTP;416;YTP;15553;3540606;;RDV MAL RONDON S/N1;CRUZ DAS ALMAS;18540-000;IN;2910-7/03;A2-Tipo3;ABCN;AT;84;A2;AT;01/03/2016;4016.5013889;1;NU;RD_INTERLIG;6500;298.07045454;280.93522727;6500;270.9215909;299.91704545;6500;301.28863636;6500;300.71022727;347.12613636;294.37840909;304.19090909;9819.1181818;9393.7;6500;8823.7272727;10588.972727;6500;9922.9863636;6500;10509.718182;11756.409091;11351.795455;11730.190909;262302;247223;242904;238411;263927;248721;265134;268793;264625;305471;259053;267688;2160206;2066614;2238572;1941220;2329574;2235301;2183057;2313138;2312138;2586410;2497395;2580642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.46743261;-23.22081972
5AB9F8E60F7F14DBE14216AFDBBBFC8D941C882D723148558BB2B7E314477999;254935007;2937;5943;405;YAG;13483;3513504;;RDV DOM DOMENICO RANGONI S/N1;MANTIQUEIRA;11573-000;IN;2014-2/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;26093.373611;1;UB;RD_INTERLIG;25000;1858.7125;1727.4602273;25958.4;1452.5340909;1819.8272727;26227.2;1986.7852273;25977.6;1728.8784091;1875.3215909;1533.2784091;1584.3875;76452.827273;72922.3;25958.4;56065.636364;77821.154545;26208;77449.354545;26169.6;72708.631818;73877.15;71810.4;74204.081818;1635667;1520165;1502654;1278230;1601448;1527643;1748371;1656264;1521413;1650283;1349285;1394261;16819622;16042906;17130331;12334440;17120654;16759392;17038858;16982981;15995899;16252973;15798288;16324898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.41377346;-23.86300892
1D9A0F86D0734F259EA3A112124F3341372922E4DD2028794B7E2C3F0780B155;247600776;2937;1741;416;YSH;16667;3523909;;AV PRIMO SCHINCARIOL 2300;CH FLORA;13312-250;IN;1113-5/02;A2-Tipo1;ABCN;AT;84;A2;AT;01/03/2014;7662.6930556;1;NU;RD_INTERLIG;12000;589.53295454;503.18977272;11000;507.89090909;450.57954545;11000;502.95113636;11000;512.00340909;575.51477272;454.93068181;470.09545454;22719.772727;21430.790909;12000;19242.586364;18334.795455;12000;19007.322727;12000;20157.940909;21861.354545;22026.704545;22760.927273;518789;442807;465062;446944;396510;385846;442597;423748;450563;506453;400339;413684;4998350;4714774;5006604;4233369;4033655;4140574;4181611;4185152;4434747;4809498;4845875;5007404;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.34650546;-23.24954242
FD1DA1D832C72C1078718269D0644795615806B5AB3F950081A99096D69E058F;250284456;2937;796;400;YVT;16671;3557006;;R IRMA FERRARESI 144;VL VOTOCEL;18115-350;IN;2221-8/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;9677.4208333;1;NU;RD_INTERLIG;11000;669.125;617.5965909;10483.2;643.17272727;675.01590909;10400;570.09318181;10569.6;656.59090909;603.24204545;351.55681818;363.275;25437.977273;25064.181818;11000;26218.472727;28850.4;11000;22495.613636;11000;27448.363636;24718.15;16698.372727;17254.986364;588830;543485;550793;565992;594014;542909;501682;599537;577800;530853;309370;319682;5596355;5514120;6416950;5768064;6347088;6021338;4949035;6112771;6038640;5437993;3673642;3796097;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.44169879;-23.56104976
158E489AE0150B13D06146A5DF0F8A328C8A66416294A39DFBA3D86B8DCEFB9A;254149042;2937;5144;407;YKR;13482;3509601;;AV ALFRIED KRUPP 1050;CENTRO;13230-060;IN;2941-7/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;18445.636111;1;UB;RD_INTERLIG;30000;1187.925;1264.3806818;28000;1564.9352273;1429.1852273;28000;1426.0965909;28000;1270;1393.0568182;1177.7943182;1217.0545455;41301.159091;43175.663636;30000;54107.795455;54409.581818;30000;50447.786364;30000;45958.118182;46807.454545;45927.272727;47458.181818;1045374;1112655;1245654;1377143;1257683;1191784;1254965;1025326;1117600;1225890;1036459;1071008;9086255;9498646;10696044;11903715;11970108;11638784;11098513;9313018;10110786;10297640;10104000;10440800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.7800468;-23.20902376
1F7B77374DCC1B17419E83E1613774DA6E7741306604B6D0B139CEB464921B2D;254720089;2937;6106;410;YCL;13483;3513504;UTE.CM.SP.000825-7;EST SR RENE FONSECA S/N1;PIACAGUERA;11500-000;IN;2099-1/99;A2-Tipo5;ABCN;AT;84;A2;AT;01/02/2009;337.07;1;UB;RD_INTERLIG;18000;3.175;102.73068181;11.52045454;0;21.63295454;137.58522727;3.93863636;1.26590909;65.4875;52.61477272;0;0;147.62272727;5104.7545455;523.06818181;74.26818181;314.4;4025.4090909;2.88181818;101.89090909;1710.7181818;1232.6409091;0;0;2794;90403;10138;0;19037;121075;3466;1114;57629;46301;0;0;32477;1123046;115075;16339;69168;885590;634;22416;376358;271181;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.39019068;-23.83675343
E16CCC6F894FC70C6516BB5E1A552275AFF78486CEFAF45954B8E3AE286C55DF;254887807;2937;2113;416;YAL;15877;3545209;;R MAL RONDON 107;JD DA CIDADE;13323-100;IN;2399-1/99;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;12468.280556;1;UB;RD_INTERLIG;21300;72.1965909;62.26931818;1350;64.96363636;74.77045454;1350;83.26931818;1350;77.32386363;80.575;62.6840909;64.77386363;36588.35;37348.45;21300;33166.518182;31936.409091;21300;40472.204545;21300;34504.972727;37159.372727;34675.154545;35830.990909;63533;54797;51542;57168;65798;63725;73277;66566;68045;70906;55162;57001;8049437;8216659;7805770;7296634;7026010;6838934;8903885;8555923;7591094;8175062;7628534;7882818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-47.28523527;-23.208753
6EDC8D4EBB15A2A3A09BCB5278C4D373CB103B85E467307502A333DC0698BA8A;247098706;2937;5614;412;YRF;13483;3513504;;PCA MAL STENIO C ALBUQUERQUE LIMA 1;JD DAS INDUSTRIAS;11555-900;IN;1921-7/00;A2-Tipo1;ABCN;AT;84;A2;AT;01/02/2009;16089.866667;1;UB;RD_INTERLIG;15000;1155.9272727;976.49431818;15628.8;1163.9238636;1113.6329545;16204.8;1043.5420455;15820.8;1072.6477273;1188.2511364;1009.5386364;1043.1897727;46743.227273;41550.327273;16166.4;45571.768182;48203.213636;16358.4;40535.213636;16780.8;44486.095455;46802.663636;46663.418182;48218.863636;1017216;859315;887338;1024253;979997;912384;918317;986774;943930;1045661;888394;918007;10283510;9141072;10105094;10025789;10604707;10042742;8917747;10051171;9786941;10296586;10265952;10608150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.43463675;-23.87557579
18D95CF30CD151E4CC5A8E893BE3099889885530DFABE5F70F2769C6100E99EF;YXC;2937;YXC;410;YXC;13483;3513504;;EST ENG PLINIO DE QUEIROZ S/N1;VIA ANCHIETA;11510-000;CO9;5211-7/01;A2-Tipo6;ABCN;AT;84;A2;AT;01/01/2020;278.92916667;1;UB;RD_INTERLIG;500;18.48863636;16.35227272;450;17.5875;15.89545454;450;16.04772727;450;15.25;17.76136363;14.7465909;15.23863636;838.90454545;748.74090909;579.722;713.75454545;703.04090909;500;589.55;500;636.23636363;698.34545454;683.52727272;706.31363636;16270;14390;14441;15477;13988;13178;14122;13668;13420;15630;12977;13410;184559;164723;168921;157026;154669;142348;129701;136897;139972;153636;150376;155389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;-46.3646227;-23.82559095
